BJD_TDB,Source_AMag_T1,TOM,TOM_uncertainty
2459665.296920815,9.520212173461914,,
2459665.298309725,9.529070854187012,,
2459665.299698634,9.538978576660156,,
2459665.301087544,9.549360275268556,,
2459665.302476453,9.559301376342772,,
2459665.303865363,9.57101345062256,,
2459665.305254272,9.580086708068848,,
2459665.306643182,9.593185424804688,,
2459665.3080320912,9.606677055358888,,
2459665.3094210005,9.617725372314451,,
2459665.3108099103,9.63133716583252,,
2459665.31219882,9.64174461364746,,
2459665.31358773,9.655218124389648,,
2459665.314976638,9.670207977294922,,
2459665.316365548,9.679251670837402,,
2459665.3177544577,9.687658309936523,,
2459665.319143367,9.691548347473145,,
2459665.3205322763,9.693130493164062,,
2459665.321921186,9.694366455078123,,
2459665.3233100954,9.696317672729492,,
2459665.3246990046,9.698062896728516,,
2459665.326087914,9.69955825805664,,
2459665.3274768232,9.70122241973877,,
2459665.328865733,9.702886581420898,,
2459665.3302546423,9.70309066772461,,
2459665.3316435516,9.703664779663086,,
2459665.333032461,9.703520774841309,,
2459665.33442137,9.702384948730469,,
2459665.3358102795,9.703001976013184,,
2459665.3371991892,9.704248428344728,2459665.330974564,6.486693987930771e-05
2459665.338588098,9.701311111450195,,
2459665.339977008,9.698519706726074,,
2459665.341365917,9.699071884155272,,
2459665.342754826,9.69566535949707,,
2459665.3441437357,9.685989379882812,,
2459665.345532645,9.677011489868164,,
2459665.3469215543,9.663081169128418,,
2459665.3483104636,9.65216064453125,,
2459665.349699373,9.639586448669434,,
2459665.351088282,9.628315925598145,,
2459665.3524771915,9.614130020141602,,
2459665.3538661003,9.604510307312012,,
2459665.3552550096,9.594164848327637,,
2459665.356643919,9.582368850708008,,
2459665.358032828,9.572149276733398,,
2459665.3594217375,9.563591003417969,,
2459665.360810647,9.552221298217772,,
2459665.362199556,9.541668891906738,,
2459665.3635884654,9.535759925842283,,
2459665.364977374,9.527607917785645,,
2459665.3663662835,9.520418167114258,,

2459665.441367372,9.521530151367188,,
2459665.442756281,9.529668807983398,,
2459665.4441451896,9.53731632232666,,
2459665.4455340984,9.546881675720217,,
2459665.4469230073,9.557039260864258,,
2459665.448311916,9.565805435180664,,
2459665.4497008254,9.577760696411133,,
2459665.4510897337,9.592060089111328,,
2459665.452478643,9.602812767028809,,
2459665.453867552,9.61635398864746,,
2459665.4552564607,9.629956245422363,,
2459665.4566453695,9.643598556518556,,
2459665.4580342784,9.659992218017578,,
2459665.459423187,9.675146102905272,,
2459665.460812096,9.688316345214844,,
2459665.462201005,9.70167064666748,,
2459665.4635899137,9.713109970092772,,
2459665.4649788225,9.719121932983398,,
2459665.4663677313,9.725503921508787,,
2459665.46775664,9.725541114807127,,
2459665.469145549,9.729894638061523,,
2459665.470534458,9.726313591003418,,
2459665.4719233667,9.72905731201172,,
2459665.4733122755,9.72870635986328,,
2459665.4747011843,9.729236602783203,,
2459665.476090093,9.729899406433104,,
2459665.4774790015,9.73148250579834,2459665.478373903,3.4861832261090906e-05
2459665.478867911,9.730916976928713,,
2459665.4802568196,9.7303466796875,,
2459665.481645728,9.728527069091797,,
2459665.483034637,9.730233192443848,,
2459665.4844235457,9.730692863464355,,
2459665.4858124545,9.72931957244873,,
2459665.4872013633,9.729851722717283,,
2459665.488590272,9.729650497436523,,
2459665.489979181,9.727365493774414,,
2459665.49136809,9.728039741516112,,
2459665.492756998,9.720827102661133,,
2459665.494145907,9.707643508911133,,
2459665.495534816,9.694705963134766,,
2459665.4969237247,9.678610801696776,,
2459665.4983126335,9.664288520812988,,
2459665.4997015423,9.651851654052734,,
2459665.5010904507,9.634398460388184,,
2459665.5024793595,9.620637893676758,,
2459665.5038682683,9.60603141784668,,
2459665.505257177,9.592484474182127,,
2459665.506646086,9.579257011413574,,
2459665.5080349944,9.569025039672852,,
2459665.509423903,9.555964469909668,,
2459665.510812812,9.547218322753906,,
2459665.5122017204,9.537383079528809,,
2459665.513590629,9.529152870178224,,
2459665.514979538,9.52089500427246,,

2459665.59414733,9.519882202148438,,
2459665.5955362385,9.529756546020508,,
2459665.5969251473,9.53806495666504,,
2459665.5983140557,9.547843933105469,,
2459665.5997029645,9.559536933898926,,
2459665.601091873,9.56975555419922,,
2459665.6024807813,9.579581260681152,,
2459665.60386969,9.593087196350098,,
2459665.6052585985,9.605950355529783,,
2459665.6066475073,9.617243766784668,,
2459665.6080364157,9.631186485290527,,
2459665.609425324,9.644657135009766,,
2459665.610814233,9.654809951782228,,
2459665.6122031417,9.668274879455566,,
2459665.61359205,9.679713249206545,,
2459665.6149809584,9.68528652191162,,
2459665.6163698668,9.68760108947754,,
2459665.6177587756,9.692237854003906,,
2459665.6191476844,9.69243621826172,,
2459665.620536593,9.694348335266112,,
2459665.621925501,9.698131561279297,,
2459665.62331441,9.699110984802246,,
2459665.6247033183,9.6992769241333,,
2459665.6260922267,9.700332641601562,,
2459665.6274811355,9.702337265014648,,
2459665.628870044,9.70266342163086,,
2459665.6302589527,9.702714920043944,,
2459665.631647861,9.70186710357666,,
2459665.6330367695,9.702447891235352,,
2459665.6344256783,9.702924728393556,2459665.6282175467,7.493606567537103e-05
2459665.6358145867,9.70201587677002,,
2459665.6372034955,9.700684547424316,,
2459665.638592404,9.697365760803224,,
2459665.639981312,9.69553565979004,,
2459665.641370221,9.68665599822998,,
2459665.6427591294,9.675809860229492,,
2459665.644148038,9.66338062286377,,
2459665.6455369466,9.652780532836914,,
2459665.646925855,9.63747501373291,,
2459665.648314764,9.629657745361328,,
2459665.649703672,9.61482048034668,,
2459665.6510925805,9.603453636169434,,
2459665.6524814893,9.592517852783203,,
2459665.6538703977,9.582429885864258,,
2459665.655259306,9.57287311553955,,
2459665.656648215,9.561111450195312,,
2459665.6580371233,9.550766944885254,,
2459665.6594260316,9.543734550476074,,
2459665.6608149405,9.53550148010254,,
2459665.662203849,9.526283264160156,,
2459665.6635927577,9.52155303955078,,

2459665.738593818,9.525032997131348,,
2459665.7399827265,9.530895233154297,,
2459665.741371635,9.538804054260254,,
2459665.7427605437,9.54741382598877,,
2459665.744149452,9.55615520477295,,
2459665.745538361,9.568662643432615,,
2459665.7469272693,9.579477310180664,,
2459665.7483161776,9.590301513671877,,
2459665.7497050865,9.603120803833008,,
2459665.751093995,9.616412162780762,,
2459665.752482903,9.627951622009276,,
2459665.753871812,9.64689826965332,,
2459665.7552607204,9.656609535217283,,
2459665.756649629,9.67633056640625,,
2459665.7580385376,9.687508583068848,,
2459665.759427446,9.703231811523438,,
2459665.760816355,9.71519660949707,,
2459665.762205263,9.720426559448242,,
2459665.763594172,9.726469039916992,,
2459665.7649830803,9.725927352905272,,
2459665.7663719887,9.726729393005373,,
2459665.7677608975,9.72784423828125,,
2459665.769149806,9.72957706451416,,
2459665.7705387147,9.728716850280762,,
2459665.771927623,9.72942352294922,,
2459665.773316532,9.728897094726562,,
2459665.7747054403,9.730311393737791,,
2459665.7760943486,9.731754302978516,2459665.775494548,4.5335770776271596e-05
2459665.7774832575,9.730083465576172,,
2459665.778872166,9.729442596435549,,
2459665.7802610747,9.730892181396484,,
2459665.781649983,9.72958755493164,,
2459665.7830388914,9.730137825012209,,
2459665.7844278,9.730756759643556,,
2459665.7858167086,9.72884750366211,,
2459665.7872056174,9.728375434875488,,
