BJD_TDB,Source_AMag_T1,TOM,TOM_uncertainty
2458928.187341983,9.55491828918457,,
2458928.188730903,9.560799598693848,,
2458928.190119823,9.57142734527588,,
2458928.191508743,9.581260681152344,,
2458928.1928976635,9.593301773071287,,
2458928.1942865835,9.602495193481444,,
2458928.195675504,9.615598678588867,,
2458928.1970644235,9.624313354492188,,
2458928.198453344,9.640616416931152,,
2458928.199842264,9.655340194702148,,
2458928.2012311844,9.671801567077637,,
2458928.2026201044,9.688905715942385,,
2458928.2040090244,9.702350616455078,,
2458928.205397945,9.716954231262209,,
2458928.206786865,9.728609085083008,,
2458928.208175785,9.744319915771484,,
2458928.209564705,9.758012771606444,,
2458928.2109536254,9.765013694763184,,
2458928.2123425454,9.766544342041016,,
2458928.213731466,9.767080307006836,,
2458928.215120386,9.770395278930664,,
2458928.216509306,9.771685600280762,,
2458928.2178982263,9.770362854003906,,
2458928.219287147,9.773479461669922,,
2458928.220676067,9.772144317626951,,
2458928.222064987,9.77113151550293,,
2458928.2234539073,9.774799346923828,,
2458928.2248428273,9.774322509765623,,
2458928.226231748,9.77345085144043,,
2458928.227620668,9.774885177612305,,
2458928.229009588,9.778312683105469,2458928.224415836,4.756138942033031e-05
2458928.2303985083,9.777629852294922,,
2458928.2317874287,9.777820587158203,,
2458928.2331763487,9.77648639678955,,
2458928.2345652687,9.776159286499023,,
2458928.235954189,9.772930145263672,,
2458928.2373431097,9.771018028259276,,
2458928.2387320297,9.765206336975098,,
2458928.2401209497,9.751948356628418,,
2458928.24150987,9.732007026672363,,
2458928.2428987906,9.719854354858398,,
2458928.24428771,9.705883026123049,,
2458928.245676631,9.69184112548828,,
2458928.247065551,9.677376747131348,,
2458928.2484544716,9.657499313354492,,
2458928.249843392,9.647382736206056,,
2458928.251232312,9.630942344665527,,
2458928.2526212325,9.618040084838867,,
2458928.2540101525,9.609052658081056,,
2458928.255399073,9.595100402832031,,
2458928.2567879935,9.587629318237305,,
2458928.2581769135,9.577960968017578,,
2458928.259565834,9.568334579467772,,
2458928.2609547544,9.55764389038086,,

2458928.337345376,9.54840850830078,,
2458928.338734297,9.555900573730469,,
2458928.3401232176,9.566490173339844,,
2458928.341512138,9.57655906677246,,
2458928.3429010585,9.585474014282228,,
2458928.344289979,9.594573974609377,,
2458928.345678899,9.606882095336914,,
2458928.34706782,9.619516372680664,,
2458928.3484567404,9.63041877746582,,
2458928.349845661,9.64414119720459,,
2458928.3512345813,9.655946731567385,,
2458928.3526235023,9.671025276184082,,
2458928.3540124227,9.68665885925293,,
2458928.355401343,9.698738098144531,,
2458928.3567902637,9.70919132232666,,
2458928.358179184,9.723342895507812,,
2458928.359568105,9.734517097473145,,
2458928.3609570256,9.740470886230469,,
2458928.362345946,9.740914344787598,,
2458928.3637348665,9.746474266052246,,
2458928.365123787,9.748149871826172,,
2458928.366512708,9.750786781311035,,
2458928.367901628,9.754419326782228,,
2458928.369290549,9.749275207519531,,
2458928.3706794693,9.754837036132812,,
2458928.37206839,9.754828453063965,,
2458928.3734573107,9.756954193115234,,
2458928.374846231,9.760808944702148,2458928.3736095624,8.110151844516026e-05
2458928.3762351517,9.757431030273438,,
2458928.377624072,9.75678825378418,,
2458928.379012993,9.755829811096191,,
2458928.3804019135,9.756353378295898,,
2458928.381790834,9.75476360321045,,
2458928.3831797545,9.753982543945312,,
2458928.3845686754,9.74862575531006,,
2458928.385957596,9.741311073303224,,
2458928.3873465164,9.72902774810791,,
2458928.3887354373,9.718857765197754,,
2458928.390124358,9.704511642456056,,
2458928.3915132782,9.69334602355957,,
2458928.3929021987,9.68488883972168,,
2458928.3942911197,9.66914176940918,,
2458928.39568004,9.65757179260254,,
2458928.397068961,9.645624160766602,,
2458928.3984578815,9.635169982910156,,
2458928.399846802,9.621100425720217,,
2458928.401235723,9.610511779785156,,
2458928.4026246434,9.603334426879885,,
2458928.4040135643,9.59139347076416,,
2458928.405402485,9.58349323272705,,
2458928.4067914053,9.575944900512695,,
2458928.408180326,9.56577205657959,,
2458928.4095692467,9.557872772216797,,
2458928.410958167,9.551641464233398,,

2458928.4831820466,9.553792953491213,,
2458928.484570967,9.560885429382324,,
2458928.485959888,9.569639205932615,,
2458928.487348809,9.576532363891602,,
2458928.48873773,9.586609840393066,,
2458928.490126651,9.596635818481444,,
2458928.4915155713,9.607511520385742,,
2458928.492904492,9.624210357666016,,
2458928.494293413,9.633073806762695,,
2458928.495682334,9.648314476013184,,
2458928.497071255,9.66062355041504,,
2458928.498460176,9.673165321350098,,
2458928.499849097,9.689583778381348,,
2458928.501238018,9.707456588745115,,
2458928.5026269383,9.718624114990234,,
2458928.504015859,9.733449935913086,,
2458928.50540478,9.74573040008545,,
2458928.506793701,9.757529258728027,,
2458928.508182622,9.762989044189451,,
2458928.5095715425,9.76722812652588,,
2458928.510960463,9.767160415649414,,
2458928.5123493844,9.767251968383787,,
2458928.5137383053,9.771977424621582,,
2458928.5151272262,9.771524429321287,,
2458928.516516147,9.77153205871582,,
2458928.517905068,9.773188591003418,,
2458928.519293989,9.773571014404297,,
2458928.52068291,9.776605606079102,,
2458928.522071831,9.772771835327148,,
2458928.523460752,9.777270317077637,,
2458928.524849673,9.774247169494627,,
2458928.5262385937,9.776748657226562,,
2458928.527627514,9.779683113098145,2458928.5213739155,6.306782375447096e-05
2458928.5290164356,9.77733039855957,,
2458928.5304053565,9.77798557281494,,
2458928.5317942775,9.774911880493164,,
2458928.533183198,9.777321815490724,,
2458928.534572119,9.772490501403809,,
2458928.5359610403,9.761446952819824,,
2458928.537349961,9.744308471679688,,
2458928.538738882,9.73940372467041,,
2458928.540127802,9.717763900756836,,
2458928.541516724,9.702719688415527,,
2458928.542905645,9.68650245666504,,
2458928.544294566,9.675599098205566,,
2458928.545683487,9.661721229553224,,
2458928.547072408,9.644903182983398,,
2458928.5484613287,9.632891654968262,,
2458928.5498502497,9.619279861450195,,
2458928.5512391706,9.606401443481444,,
2458928.5526280915,9.595550537109377,,
2458928.5540170125,9.585986137390137,,
2458928.5554059334,9.578445434570312,,
2458928.556794855,9.569387435913086,,
2458928.5581837753,9.557576179504396,,
2458928.559572696,9.553253173828123,,

2458928.6359633547,9.553765296936035,,
2458928.6373522757,9.565924644470217,,
2458928.638741197,9.574833869934082,,
2458928.640130118,9.585514068603516,,
2458928.6415190394,9.595697402954102,,
2458928.642907961,9.60746955871582,,
2458928.6442968817,9.617623329162598,,
2458928.6456858027,9.630041122436523,,
2458928.647074724,9.644022941589355,,
2458928.648463645,9.655889511108398,,
2458928.649852566,9.668664932250977,,
2458928.6512414874,9.687248229980469,,
2458928.6526304088,9.696403503417969,,
2458928.6540193297,9.708478927612305,,
2458928.655408251,9.723968505859377,,
2458928.656797172,9.73173999786377,,
2458928.6581860934,9.738519668579102,,
2458928.6595750144,9.73765468597412,,
2458928.660963936,9.741289138793944,,
2458928.6623528567,9.742793083190918,,
2458928.663741778,9.743593215942385,,
2458928.665130699,9.74547004699707,,
2458928.6665196205,9.745491981506348,,
2458928.6679085414,9.749547004699709,2458928.669736244,3.1157595348612646e-05
2458928.669297463,9.747907638549805,,
2458928.6706863837,9.74846649169922,,
2458928.672075305,9.746671676635742,,
2458928.6734642265,9.746248245239258,,
2458928.6748531475,9.745368957519531,,
2458928.676242069,9.742704391479492,,
2458928.67763099,9.74273681640625,,
2458928.679019911,9.740134239196776,,
2458928.680408832,9.738744735717772,,
2458928.6817977536,9.73539924621582,,
2458928.683186675,9.72744083404541,,
2458928.684575596,9.715627670288086,,
2458928.6859645173,9.705217361450195,,
2458928.687353438,9.690266609191896,,
2458928.6887423596,9.674396514892578,,
2458928.690131281,9.663573265075684,,
2458928.691520202,9.650534629821776,,
2458928.6929091234,9.638689041137695,,
2458928.6942980443,9.627508163452148,,
2458928.6956869657,9.612464904785156,,
2458928.697075887,9.603438377380373,,
2458928.698464808,9.59445858001709,,
2458928.6998537295,9.584609985351562,,
2458928.701242651,9.575531005859377,,
2458928.7026315723,9.563908576965332,,
2458928.704020493,9.553380012512209,,

2458928.7804111657,9.550893783569336,,
2458928.781800087,9.559049606323242,,
2458928.7831890085,9.567046165466309,,
2458928.78457793,9.572638511657717,,
2458928.7859668513,9.583105087280272,,
2458928.7873557727,9.59205150604248,,
2458928.788744694,9.607653617858888,,
2458928.7901336155,9.620401382446287,,
2458928.791522537,9.632831573486328,,
2458928.7929114583,9.646573066711426,,
2458928.7943003797,9.657296180725098,,
2458928.795689301,9.677465438842772,,
2458928.797078222,9.690874099731444,,
2458928.798467144,9.704012870788574,,
2458928.7998560653,9.718908309936523,,
2458928.8012449867,9.733586311340332,,
2458928.8026339076,9.749481201171877,,
2458928.8040228295,9.756795883178713,,
2458928.805411751,9.766853332519531,,
2458928.8068006723,9.766069412231444,,
2458928.8081895937,9.767448425292969,,
2458928.809578515,9.772180557250977,,
2458928.8109674365,9.769405364990234,,
2458928.812356358,9.769135475158691,,
2458928.8137452793,9.772467613220217,,
2458928.8151342007,9.77303981781006,,
2458928.816523122,9.775747299194336,,
2458928.8179120435,9.773763656616213,,
2458928.819300965,9.776153564453123,,
2458928.820689887,9.778367042541504,2458928.818566775,5.381930253114809e-05
2458928.8220788077,9.774795532226562,,
2458928.823467729,9.77617645263672,,
2458928.824856651,9.776864051818848,,
2458928.8262455724,9.776305198669434,,
2458928.827634494,9.777573585510254,,
2458928.829023415,9.77731704711914,,
2458928.8304123366,9.776693344116213,,
2458928.831801258,9.77148151397705,,
2458928.8331901794,9.757482528686523,,
2458928.834579101,9.748058319091797,,
2458928.8359680222,9.733404159545898,,
2458928.837356944,9.718026161193848,,
2458928.8387458655,9.701658248901367,,
2458928.840134787,9.687871932983398,,
2458928.8415237083,9.673721313476562,,
2458928.8429126297,9.65850830078125,,
2458928.844301551,9.643431663513184,,
2458928.8456904725,9.628223419189451,,
2458928.847079394,9.618550300598145,,
2458928.848468316,9.606493949890137,,
2458928.849857237,9.59425926208496,,
2458928.8512461586,9.584816932678224,,
2458928.85263508,9.572546005249023,,
2458928.8540240014,9.56748867034912,,
2458928.8554129233,9.557260513305664,,
2458928.8568018447,9.551115036010742,,

2458928.9331925292,9.555620193481444,,
2458928.934581451,9.568731307983398,,
2458928.9359703725,9.574033737182615,,
2458928.937359294,9.589500427246094,,
2458928.938748216,9.594660758972168,,
2458928.9401371377,9.608012199401855,,
2458928.941526059,9.619415283203123,,
2458928.942914981,9.634878158569336,,
2458928.9443039023,9.643651008605955,,
2458928.9456928237,9.658608436584473,,
2458928.9470817456,9.671377182006836,,
2458928.948470667,9.681157112121582,,
2458928.9498595884,9.696748733520508,,
2458928.9512485103,9.711172103881836,,
2458928.952637432,9.720457077026367,,
2458928.9540263535,9.731541633605955,,
2458928.9554152754,9.73386287689209,,
2458928.956804197,9.737791061401367,,
2458928.958193118,9.741002082824709,,
2458928.95958204,9.742130279541016,,
2458928.960970962,9.746798515319824,,
2458928.9623598834,9.745372772216797,,
2458928.9637488048,9.745330810546877,,
2458928.9651377266,9.746599197387695,,
2458928.9665266485,9.748863220214844,2458928.9668658944,2.719740779434894e-05
2458928.96791557,9.747974395751951,,
2458928.9693044913,9.748753547668455,,
2458928.970693413,9.74606704711914,,
2458928.972082335,9.744915962219238,,
2458928.9734712564,9.742925643920898,,
2458928.974860178,9.742353439331056,,
2458928.9762490997,9.744876861572266,,
2458928.9776380216,9.736809730529783,,
2458928.979026943,9.73171043395996,,
2458928.9804158644,9.726728439331056,,
2458928.9818047862,9.713993072509766,,
2458928.983193708,9.701762199401855,,
2458928.9845826295,9.689102172851562,,
2458928.9859715514,9.67562770843506,,
2458928.987360473,9.664955139160156,,
2458928.9887493947,9.649052619934082,,
2458928.9901383165,9.637508392333984,,
2458928.991527238,9.624466896057127,,
