BJD_TDB,Source_AMag_T1,TOM,TOM_uncertainty
2460395.5604711585,9.549699783325195,,
2460395.5618600757,9.556798934936523,,
2460395.563248993,9.562691688537598,,
2460395.56463791,9.570707321166992,,
2460395.5660268273,9.581212997436523,,
2460395.567415745,9.588542938232422,,
2460395.5688046617,9.59733772277832,,
2460395.5701935794,9.610308647155762,,
2460395.5715824966,9.623390197753906,,
2460395.572971414,9.635247230529783,,
2460395.5743603306,9.643906593322754,,
2460395.5757492483,9.660755157470703,,
2460395.577138165,9.675594329833984,,
2460395.578527082,9.686498641967772,,
2460395.579915999,9.70312213897705,,
2460395.5813049166,9.715956687927246,,
2460395.582693834,9.731001853942873,,
2460395.584082751,9.743882179260254,,
2460395.585471668,9.752202033996582,,
2460395.586860585,9.75718593597412,,
2460395.5882495022,9.75845718383789,,
2460395.589638419,9.758697509765623,,
2460395.591027336,9.757659912109377,,
2460395.5924162534,9.759849548339844,2460395.5985465245,8.6231436323549e-05
2460395.59380517,9.759417533874512,,
2460395.5951940874,9.758508682250977,,
2460395.5965830046,9.756718635559082,,
2460395.5979719213,9.756925582885742,,
2460395.5993608385,9.757713317871094,,
2460395.6007497553,9.75675106048584,,
2460395.6021386725,9.75791835784912,,
2460395.6035275892,9.755373001098633,,
2460395.6049165064,9.75663948059082,,
2460395.606305423,9.754467010498049,,
2460395.60769434,9.756627082824709,,
2460395.6090832567,9.753814697265623,,
2460395.610472174,9.75222110748291,,
2460395.61186109,9.753303527832031,,
2460395.613250008,9.745851516723633,,
2460395.6146389246,9.735474586486816,,
2460395.6160278413,9.721165657043455,,
2460395.617416758,9.7064208984375,,
2460395.618805675,9.692740440368652,,
2460395.6201945916,9.677437782287598,,
2460395.621583509,9.663026809692385,,
2460395.6229724255,9.647526741027832,,
2460395.6243613423,9.630950927734377,,
2460395.625750259,9.61717414855957,,
2460395.627139176,9.604268074035645,,
2460395.6285280925,9.591203689575195,,
2460395.6299170093,9.579856872558594,,
2460395.631305926,9.567405700683594,,
2460395.6326948428,9.557260513305664,,
2460395.6340837595,9.55052375793457,,

2460395.7160298247,9.55263900756836,,
2460395.717418741,9.563742637634276,,
2460395.718807657,9.57268524169922,,
2460395.7201965726,9.584952354431152,,
2460395.721585489,9.594574928283691,,
2460395.7229744047,9.607843399047852,,
2460395.7243633205,9.621786117553713,,
2460395.725752237,9.633758544921877,,
2460395.7271411526,9.645238876342772,,
2460395.7285300684,9.658781051635742,,
2460395.729918984,9.673517227172852,,
2460395.7313079005,9.68630599975586,,
2460395.7326968163,9.701435089111328,,
2460395.734085732,9.713567733764648,,
2460395.735474648,9.720354080200195,,
2460395.736863564,9.724197387695312,,
2460395.7382524796,9.72652816772461,,
2460395.739641396,9.73015308380127,,
2460395.7410303117,9.732234954833984,,
2460395.7424192275,9.735013961791992,,
2460395.7438081433,9.739439010620115,,
2460395.745197059,9.739376068115234,,
2460395.746585975,9.743282318115234,,
2460395.7479748907,9.743034362792969,,
2460395.749363806,9.74537467956543,,
2460395.750752722,9.748334884643556,,
2460395.7521416377,9.747673034667969,,
2460395.7535305535,9.747224807739258,,
2460395.75491947,9.748722076416016,2460395.749906202,0.00013331717684398126
2460395.756308385,9.74714183807373,,
2460395.7576973005,9.743745803833008,,
2460395.7590862163,9.743640899658203,,
2460395.760475132,9.74040412902832,,
2460395.761864048,9.730997085571287,,
2460395.7632529633,9.722841262817385,,
2460395.764641879,9.71131420135498,,
2460395.7660307945,9.698699951171877,,
2460395.7674197103,9.686318397521973,,
2460395.768808626,9.675768852233888,,
2460395.7701975415,9.660792350769045,,
2460395.7715864573,9.649520874023438,,
2460395.772975373,9.638259887695312,,
2460395.7743642884,9.628275871276855,,
2460395.775753204,9.615550994873049,,
2460395.7771421196,9.60783863067627,,
2460395.778531035,9.597354888916016,,
