BJD_TDB,Source_AMag_T1,TOM,TOM_uncertainty
2459693.0790662705,9.57219696044922,,
2459693.080455142,9.583306312561035,,
2459693.0818440136,9.592836380004885,,
2459693.0832328857,9.600744247436523,,
2459693.0846217573,9.61419677734375,,
2459693.086010629,9.625703811645508,,
2459693.087399501,9.639872550964355,,
2459693.0887883725,9.649210929870604,,
2459693.090177244,9.66446018218994,,
2459693.0915661156,9.677096366882324,,
2459693.0929549877,9.694849014282228,,
2459693.0943438592,9.710129737854004,,
2459693.095732731,9.723161697387695,,
2459693.097121603,9.73650360107422,,
2459693.098510475,9.751592636108398,,
2459693.0998993465,9.760581970214844,,
2459693.101288218,9.772038459777832,,
2459693.1026770896,9.772869110107422,,
2459693.1040659617,9.776387214660645,,
2459693.1054548337,9.775452613830566,,
2459693.1068437053,9.777019500732422,,
2459693.108232577,9.779491424560549,,
2459693.109621449,9.778300285339355,,
2459693.1110103205,9.778433799743652,,
2459693.1123991925,9.782245635986328,,
2459693.113788064,9.779983520507812,,
2459693.1151769357,9.78213882446289,,
2459693.1165658077,9.781817436218262,,
2459693.1179546793,9.78310775756836,,
2459693.1193435513,9.783867835998535,,
2459693.1207324234,9.7840576171875,,
2459693.122121295,9.786887168884276,,
2459693.123510167,9.78471851348877,,
2459693.1248990386,9.784713745117188,,
2459693.1262879106,9.787435531616213,2459693.115288673,7.492738929802014e-05
2459693.127676782,9.782325744628906,,
2459693.1290656542,9.774069786071776,,
2459693.130454526,9.76327896118164,,
2459693.131843398,9.74929428100586,,
2459693.1332322694,9.73605251312256,,
2459693.1346211415,9.719522476196287,,
2459693.1360100135,9.70704460144043,,
2459693.137398885,9.69225025177002,,
2459693.138787757,9.676935195922852,,
2459693.1401766287,9.665678024291992,,
2459693.1415655008,9.652419090270996,,
2459693.142954373,9.63938331604004,,
2459693.1443432444,9.630975723266602,,
2459693.1457321164,9.616083145141602,,
2459693.1471209885,9.60722827911377,,
2459693.14850986,9.597440719604492,,
2459693.149898732,9.58887004852295,,
2459693.151287604,9.58323574066162,,
2459693.152676476,9.574637413024902,,

2459693.2262866925,9.571094512939451,,
2459693.227675565,9.579050064086914,,
2459693.229064437,9.58375358581543,,
2459693.230453309,9.5936279296875,,
2459693.231842181,9.604351043701172,,
2459693.2332310537,9.611488342285156,,
2459693.2346199253,9.62090015411377,,
2459693.236008798,9.630757331848145,,
2459693.23739767,9.643266677856444,,
2459693.238786542,9.653277397155762,,
2459693.2401754144,9.663907051086426,,
2459693.2415642864,9.676462173461914,,
2459693.2429531584,9.690269470214844,,
2459693.244342031,9.702134132385254,,
2459693.2457309025,9.713546752929688,,
2459693.247119775,9.72786808013916,,
2459693.248508647,9.737448692321776,,
2459693.249897519,9.747748374938965,,
2459693.2512863916,9.750041961669922,,
2459693.2526752637,9.753416061401367,,
2459693.254064136,9.757389068603516,,
2459693.255453008,9.758501052856444,,
2459693.2568418803,9.76067352294922,,
2459693.258230753,9.761828422546388,,
2459693.259619625,9.763474464416504,,
2459693.261008497,9.763303756713867,,
2459693.2623973694,9.761573791503906,,
2459693.2637862414,9.762588500976562,,
2459693.265175114,9.763678550720217,2459693.262847046,2.587429378942341e-05
2459693.266563986,9.761961936950684,,
2459693.267952858,9.76131820678711,,
2459693.2693417305,9.760486602783203,,
2459693.270730603,9.757246017456056,,
2459693.272119475,9.755448341369627,,
2459693.273508347,9.755563735961914,,
2459693.274897219,9.750027656555176,,
2459693.2762860917,9.743581771850586,,
2459693.277674964,9.734907150268556,,
2459693.279063836,9.72254753112793,,
2459693.2804527087,9.71115493774414,,
2459693.2818415808,9.699902534484863,,
2459693.2832304533,9.685762405395508,,
2459693.2846193253,9.674026489257812,,
2459693.286008198,9.66025161743164,,
2459693.28739707,9.651443481445312,,
2459693.2887859424,9.639538764953612,,
2459693.2901748144,9.62791633605957,,
2459693.291563687,9.618154525756836,,
2459693.2929525594,9.6046781539917,,
2459693.2943414315,9.596792221069336,,
2459693.295730304,9.588577270507812,,
2459693.297119176,9.581904411315918,,
2459693.2985080485,9.573330879211426,,

2459693.3762849052,9.573213577270508,,
2459693.377673778,9.581408500671388,,
2459693.3790626507,9.59174919128418,,
2459693.3804515232,9.603923797607422,,
2459693.3818403957,9.613547325134276,,
2459693.383229268,9.627593994140623,,
2459693.3846181408,9.63451862335205,,
2459693.3860070137,9.651056289672852,,
2459693.3873958862,9.666658401489258,,
2459693.3887847587,9.679834365844728,,
2459693.3901736313,9.694595336914062,,
2459693.391562504,9.708596229553224,,
2459693.3929513767,9.723989486694336,,
2459693.3943402492,9.737957000732422,,
2459693.3957291218,9.751696586608888,,
2459693.3971179943,9.762506484985352,,
2459693.398506867,9.772781372070312,,
2459693.3998957397,9.77265739440918,,
2459693.401284612,9.776126861572266,,
2459693.4026734848,9.77542495727539,,
2459693.4040623577,9.776386260986328,,
2459693.4054512302,9.77635383605957,,
2459693.4068401027,9.777321815490724,,
2459693.4082289753,9.779865264892578,,
2459693.409617848,9.77968692779541,,
2459693.4110067207,9.780750274658203,,
2459693.4123955932,9.780967712402344,,
2459693.4137844658,9.782523155212402,,
2459693.4151733387,9.782876014709473,,
2459693.4165622117,9.784029006958008,,
2459693.417951084,9.784563064575195,,
2459693.4193399567,9.784693717956545,,
2459693.420728829,9.786495208740234,2459693.412420341,7.703084166608996e-05
2459693.422117702,9.786194801330566,,
2459693.4235065747,9.784022331237791,,
2459693.424895447,9.781105041503906,,
2459693.42628432,9.774140357971191,,
2459693.427673193,9.762895584106444,,
2459693.4290620657,9.747886657714844,,
2459693.430450938,9.733325004577637,,
2459693.4318398107,9.721355438232422,,
2459693.4332286837,9.706077575683594,,
2459693.4346175566,9.69102668762207,,
2459693.436006429,9.676111221313477,,
2459693.437395302,9.662699699401855,,
2459693.4387841746,9.65101146697998,,
2459693.440173047,9.639122009277344,,
2459693.44156192,9.629310607910156,,
2459693.442950793,9.61726188659668,,
2459693.4443396656,9.605311393737791,,
2459693.4457285386,9.596990585327148,,
2459693.447117411,9.58867645263672,,
2459693.448506284,9.582853317260742,,
2459693.4498951565,9.572525024414062,,

2459693.5235054186,9.570488929748535,,
2459693.5248942915,9.579084396362305,,
2459693.5262831645,9.586051940917969,,
2459693.5276720375,9.594758987426758,,
2459693.5290609105,9.601744651794434,,
2459693.5304497834,9.613066673278809,,
2459693.5318386564,9.620550155639648,,
2459693.5332275294,9.632553100585938,,
2459693.5346164024,9.642620086669922,,
2459693.5360052753,9.653948783874512,,
2459693.5373941483,9.666601181030272,,
2459693.5387830213,9.67721462249756,,
2459693.5401718947,9.691277503967283,,
2459693.541560767,9.704683303833008,,
2459693.5429496407,9.716719627380373,,
2459693.544338513,9.728341102600098,,
2459693.5457273866,9.73625659942627,,
2459693.5471162596,9.748336791992188,,
2459693.548505133,9.75289821624756,,
2459693.5498940055,9.756537437438965,,
2459693.5512828785,9.756990432739258,,
2459693.5526717515,9.760675430297852,,
2459693.554060625,9.75995635986328,,
2459693.5554494974,9.76194190979004,,
2459693.556838371,9.760884284973145,,
2459693.558227244,9.763998031616213,,
2459693.559616117,9.76597785949707,2459693.5600387617,2.5510927542788176e-05
2459693.56100499,9.765015602111816,,
2459693.562393863,9.764640808105469,,
2459693.563782736,9.760470390319824,,
2459693.565171609,9.762192726135254,,
2459693.566560482,9.760552406311035,,
2459693.567949355,9.758139610290527,,
2459693.569338229,9.756789207458496,,
2459693.5707271015,9.75347900390625,,
2459693.5721159745,9.752815246582031,,
2459693.573504848,9.74424171447754,,
2459693.574893721,9.738399505615234,,
2459693.576282594,9.723657608032228,,
2459693.577671467,9.711952209472656,,
2459693.57906034,9.702251434326172,,
2459693.5804492133,9.686750411987305,,
2459693.5818380862,9.673524856567385,,
2459693.583226959,9.660404205322266,,
2459693.5846158327,9.651933670043944,,
2459693.5860047056,9.638195991516112,,
2459693.5873935786,9.626909255981444,,
2459693.588782452,9.616713523864746,,
2459693.590171325,9.605958938598633,,
2459693.5915601985,9.597207069396973,,
2459693.592949071,9.589778900146484,,
2459693.5943379444,9.58244800567627,,
2459693.595726818,9.572589874267578,,

2459693.6735037197,9.572565078735352,,
2459693.674892593,9.584314346313477,,
2459693.676281466,9.593055725097656,,
2459693.6776703396,9.602283477783203,,
2459693.679059213,9.612859725952148,,
2459693.6804480865,9.626996994018556,,
2459693.68183696,9.6388521194458,,
2459693.6832258333,9.651321411132812,,
2459693.684614707,9.667777061462402,,
2459693.68600358,9.683019638061523,,
2459693.687392453,9.695173263549805,,
2459693.688781326,9.710163116455078,,
2459693.6901702,9.725852012634276,,
2459693.6915590735,9.74055290222168,,
2459693.692947947,9.75481414794922,,
2459693.6943368204,9.763877868652344,,
2459693.695725694,9.773189544677734,,
2459693.6971145673,9.77247714996338,,
2459693.69850344,9.777079582214355,,
2459693.6998923137,9.777517318725586,,
2459693.701281187,9.778312683105469,,
2459693.702670061,9.776140213012695,,
2459693.704058934,9.77768898010254,,
2459693.705447807,9.77957534790039,,
2459693.706836681,9.781609535217283,,
2459693.7082255543,9.77949047088623,,
2459693.709614428,9.782955169677734,,
2459693.711003301,9.781349182128906,,
2459693.712392174,9.781997680664062,,
2459693.713781048,9.783651351928713,,
2459693.7151699215,9.785165786743164,,
2459693.716558795,9.784883499145508,,
2459693.7179476684,9.78359317779541,,
2459693.719336542,9.785395622253418,2459693.709576006,7.22211904841621e-05
2459693.7207254153,9.784290313720703,,
2459693.7221142887,9.781286239624023,,
2459693.7235031626,9.774351119995115,,
2459693.7248920356,9.760858535766602,,
2459693.7262809095,9.749309539794922,,
2459693.7276697825,9.734854698181152,,
2459693.7290586564,9.72252368927002,,
2459693.73044753,9.703960418701172,,
2459693.7318364033,9.690948486328123,,
2459693.7332252767,9.677448272705078,,
2459693.73461415,9.6635103225708,,
2459693.7360030236,9.651860237121582,,
2459693.737391897,9.63925552368164,,
2459693.7387807705,9.627525329589844,,
2459693.740169644,9.615530014038086,,
2459693.741558518,9.607351303100586,,
